uid,name,organization_id,organization_id_source
http://dx.doi.org/10.13039/501100004234,Pontificia Universidade Catolica de Campinas,http://dx.doi.org/10.13039/501100004234,FUNDREF
146840,Faculdade de Medicina de Jundiaí,146840,RINGGOLD
grid.6652.7,Czech Technical University in Prague,grid.6652.7,GRID
https://ror.org/04ka0vh05,Instituto de Astrofísica de Andalucía,https://ror.org/04ka0vh05,ROR
120422,Centro de Astrobiología,120422,RINGGOLD
grid.67105.35,Case Western Reserve University,grid.67105.35,GRID
grid.8198.8,University of Dhaka,grid.8198.8,GRID
fe3e13f8,University of Dhaka,fe3e13f8,sha256
https://ror.org/04t3en479,Karlsruhe Institute of Technology,https://ror.org/04t3en479,ROR
e410c877,Universidad de Castilla-La Mancha,e410c877,sha256
https://ror.org/02495e989,Université Catholique de Louvain,https://ror.org/02495e989,ROR
16685,Generalitat Valenciana Conselleria de Sanitat,16685,RINGGOLD
326934,University of Queensland ,326934,RINGGOLD
309075,Queensland University of Technology (QUT),309075,RINGGOLD
8d56595b,"University of Texas Medical Branch- Post Doc Fellowship (post MD), UTMB",8d56595b,sha256
612a73a6,Universidade Federal de Minas Gerais,612a73a6,sha256
https://ror.org/01p7p3890,Faculdade de Ciências Médicas de Minas Gerais,https://ror.org/01p7p3890,ROR
79103777,Hospital Luxembrugo,79103777,sha256
074c7d84,Consultório Particular,074c7d84,sha256
c1b84fdb,Hospital Mario Pena ,c1b84fdb,sha256
https://ror.org/04q12yn84,OsloMet – Oslo Metropolitan University,https://ror.org/04q12yn84,ROR
https://ror.org/02956yf07,University of Tsukuba,https://ror.org/02956yf07,ROR
1f67e4dc,Argonne National Laboratory,1f67e4dc,sha256
4643a38d,Tokyo University of Marine Science and Technology,4643a38d,sha256
https://ror.org/048nxq511,Tokyo University of Marine Science and Technology,https://ror.org/048nxq511,ROR
acb66fcc,Tokyo University of Fisheries,acb66fcc,sha256
af1d7d8b,Japan Sea Farming Association,af1d7d8b,sha256
104824,University of Queensland School of Pharmacy,104824,RINGGOLD
50103,International Medical University,50103,RINGGOLD
345044a2,University of Malaya,345044a2,sha256
69844,University of Malaya Medical Centre,69844,RINGGOLD
5390,Alfred Hospital,5390,RINGGOLD
https://ror.org/041m9xr71,Ames Laboratory,https://ror.org/041m9xr71,ROR
grid.281414.a,Q Chem (United States),grid.281414.a,GRID
37139,Ondokuz Mayıs Üniversitesi,37139,RINGGOLD
grid.11348.3f,University of Potsdam,grid.11348.3f,GRID
grid.492378.3,California Northstate University,grid.492378.3,GRID
100580,Hotel Management School Maastricht,100580,RINGGOLD
1221,GGD Amsterdam,1221,RINGGOLD
202108,Université des Sciences et de la Technologie d'Oran Mohamed Boudiaf,202108,RINGGOLD
http://dx.doi.org/10.13039/501100009162,Universidade Estadual de Londrina,http://dx.doi.org/10.13039/501100009162,FUNDREF
grid.10979.36,Palacký University,grid.10979.36,GRID
50fdccdf,American Society for Mohs Surgery,50fdccdf,sha256
3136,Royal College of Physicians of Edinburgh,3136,RINGGOLD
9a8d42e0,Hallmarq Veterinary Imaging,9a8d42e0,sha256
d773f72e,Vet Oracle Teleneurology,d773f72e,sha256
dcbc4937,NAVC,dcbc4937,sha256
a3d160c5,University of East Anglia,a3d160c5,sha256
652d8464,UCLA School of Nursing,652d8464,sha256
http://dx.doi.org/10.13039/100008134,California State University,http://dx.doi.org/10.13039/100008134,FUNDREF
14661,Université du Québec à Chicoutimi,14661,RINGGOLD
f76eb50c,University of Wisconsin-Madison,f76eb50c,sha256
grid.7359.8,University of Reading,grid.7359.8,GRID
124637,Ankara Üniversitesi Ziraat Fakültesi,124637,RINGGOLD
http://dx.doi.org/10.13039/501100002957,Technische Universität Dresden,http://dx.doi.org/10.13039/501100002957,FUNDREF
ea541603,Swedish University of Agricultural Sciences,ea541603,sha256
68999,University of Macedonia,68999,RINGGOLD
37783,Aristotle University of Thessaloniki School of Medicine,37783,RINGGOLD
c12f5916,Copenhagen Business School,c12f5916,sha256
06975267,Euromedica SA,06975267,sha256
72518,The University of Queensland - Gatton Campus,72518,RINGGOLD
90b2dc10,University of New England,90b2dc10,sha256
http://dx.doi.org/10.13039/501100001054,Meat and Livestock Australia,http://dx.doi.org/10.13039/501100001054,FUNDREF
https://ror.org/02jxznk77,Joint Base San Antonio,https://ror.org/02jxznk77,ROR
https://ror.org/04r3kq386,Uniformed Services University of the Health Sciences,https://ror.org/04r3kq386,ROR
https://ror.org/02zzw8g45,Mayo Clinic Health System,https://ror.org/02zzw8g45,ROR
http://dx.doi.org/10.13039/100008690,Royal Melbourne Institute of Technology,http://dx.doi.org/10.13039/100008690,FUNDREF
http://dx.doi.org/10.13039/501100001794,University of Queensland,http://dx.doi.org/10.13039/501100001794,FUNDREF
850a2896,University of Otago Wellington,850a2896,sha256
196591,Instituto Butantan,196591,RINGGOLD
19012,Università degli Studi Roma Tre,19012,RINGGOLD
53285,Osservatorio Astronomico di Roma,53285,RINGGOLD
grid.412654.0,Södertörn University,grid.412654.0,GRID
grid.488442.6,Heliodor Swiecicki Clinical Hospital,grid.488442.6,GRID
78d53874,Center for Medical Genetics,78d53874,sha256
grid.22254.33,Poznan University of Medical Sciences,grid.22254.33,GRID
1246e68a,Institut National Agronomique,1246e68a,sha256
12436,Nanjing University of Science and Technology,12436,RINGGOLD
https://ror.org/00q9atg80,Anhui University of Science and Technology,https://ror.org/00q9atg80,ROR
ddd1eb26,Damascus University,ddd1eb26,sha256
102cc658,The University of Aleppo,102cc658,sha256
40991238,Taibah University,40991238,sha256
5d526c8f,University of Dammam,5d526c8f,sha256
68e2c0d0,The Ludwig-Maximilians University,68e2c0d0,sha256
836a79c5,Centre for Enquiry Based Learning,836a79c5,sha256
09c02d9e,Amicus Therapeutics,09c02d9e,sha256
28552,Osmania University,28552,RINGGOLD
339694,European XFEL GmbH,339694,RINGGOLD
448855,HM Hospitales,448855,RINGGOLD
6ba4322e,"Jerzy Haber Institute of Catalysis and Surface Chemistry, Polish Academy of Sciences  ",6ba4322e,sha256
http://dx.doi.org/10.13039/100000030,Centers for Disease Control and Prevention,http://dx.doi.org/10.13039/100000030,FUNDREF
2effc29b,Charles Sturt University,2effc29b,sha256
https://ror.org/048zcaj52,Charles Darwin University,https://ror.org/048zcaj52,ROR
680319d3,University of  Tasmania ,680319d3,sha256
8001,James Cook University,8001,RINGGOLD
95168,Australian Catholic University Aquinas,95168,RINGGOLD
470e933b,Charles Sturt University ,470e933b,sha256
72534,Monash University - Gippsland Campus,72534,RINGGOLD
429052,University of Rochester Department of Chemistry,429052,RINGGOLD
https://ror.org/022kthw22,University of Rochester,https://ror.org/022kthw22,ROR
https://ror.org/04p1gbs34,Sydor Technologies (United States),https://ror.org/04p1gbs34,ROR
c92484dd,Bayside Dental Specialists,c92484dd,sha256
82d3ddaa,Prosthodontic Centre,82d3ddaa,sha256
881478a1,Cline Scientific AB,881478a1,sha256
https://ror.org/03ef4a036,Universität für Weiterbildung Krems,https://ror.org/03ef4a036,ROR
https://ror.org/014nnvj65,TH Köln - University of Applied Sciences,https://ror.org/014nnvj65,ROR
22cac499,University of Göteborg,22cac499,sha256
0d6fb9a6,University of Iceland,0d6fb9a6,sha256
275018,University of Iceland School of Health Sciences,275018,RINGGOLD
https://ror.org/05vghhr25,University of Turku,https://ror.org/05vghhr25,ROR
199824,Université de Monastir Faculté des Sciences de Monastir,199824,RINGGOLD
grid.7900.e,University of Sousse,grid.7900.e,GRID
528416,UMR 7361 CNRS Institute of Science of Materials of Mulhouse ,528416,RINGGOLD
grid.411838.7,University of Monastir,grid.411838.7,GRID
b2fa97cd,Private consultant,b2fa97cd,sha256
75029,Tilka Manjhi Bhagalpur University,75029,RINGGOLD
98884,Friedrich-Alexander-Universität Erlangen-Nürnberg Naturwissenschaftliche Fakultät,98884,RINGGOLD
http://dx.doi.org/10.13039/100016135,Universität Passau,http://dx.doi.org/10.13039/100016135,FUNDREF
4912,Royal Veterinary College,4912,RINGGOLD
2828ddbe,North Downs Specialists Referrals,2828ddbe,sha256
111155,Centre for Ecology and Hydrology Edinburgh,111155,RINGGOLD
4b7fd590,"Dental Clinic for Implantology, Periodontology and Prosthetics",4b7fd590,sha256
39058,Universitätsklinikum Aachen,39058,RINGGOLD
https://ror.org/046ak2485,Freie Universität Berlin,https://ror.org/046ak2485,ROR
1772,Indiana University,1772,RINGGOLD
18d099af,University of Granada. Faculty of Dentistry,18d099af,sha256
356426,Université d'Artois - IUT de Béthune,356426,RINGGOLD
64009,Hacettepe University Faculty of Dentistry,64009,RINGGOLD
ee4e4856,Hacettepe University Faculty of Dentistry,ee4e4856,sha256
545a3da2,Pittsburgh University Faculty of Dentistry,545a3da2,sha256
cd94f855,EcoAdapt,cd94f855,sha256
grid.121334.6,University of Montpellier,grid.121334.6,GRID
88584,INRA Centre de Montpellier,88584,RINGGOLD
27740,Instituto Politécnico Nacional,27740,RINGGOLD
53154,Aarhus Universitet Health,53154,RINGGOLD
c6ea9938,"Medical university of Vienna, Austria",c6ea9938,sha256
grid.502060.1,"NSW Department of Planning, Industry and Environment",grid.502060.1,GRID
5224f4fa,Concord Hospital,5224f4fa,sha256
4e152bd6,Texas A&M University Galveston Campus,4e152bd6,sha256
9ba1c815,Max Planck Institute for the Structure and Dynamics of Matter,9ba1c815,sha256
https://ror.org/02cypar22,Hopp Children's Cancer Center Heidelberg,https://ror.org/02cypar22,ROR
6973,Danmarks Tekniske Universitet Campus Risoe,6973,RINGGOLD
171002,University of Exeter Medical School,171002,RINGGOLD
2376,University of Gloucestershire,2376,RINGGOLD
2522,Royal Agricultural University,2522,RINGGOLD
122238,Xi'an Jiaotong-Liverpool University,122238,RINGGOLD
https://ror.org/029gnnp81,Universidad Internacional De La Rioja,https://ror.org/029gnnp81,ROR
a398cbe3,Goulburn Valley Equine Hospital,a398cbe3,sha256
83774,Minster Veterinary Practice,83774,RINGGOLD
05c9fb12,Canadian Blood Services,05c9fb12,sha256
68843,Minia University,68843,RINGGOLD
e690f543,University of Debrecen Medical Center,e690f543,sha256
37636,Kenézy Gyula Kórház és Rendel?intézet,37636,RINGGOLD
http://dx.doi.org/10.13039/100020451,Universidad Autónoma de Coahuila,http://dx.doi.org/10.13039/100020451,FUNDREF
https://ror.org/00xgvev73,Instituto Nacional de Ciencias Médicas y Nutrición Salvador Zubirán,https://ror.org/00xgvev73,ROR
14772,City University of New York Graduate School and University Center,14772,RINGGOLD
https://ror.org/0074grg94,Pomona College,https://ror.org/0074grg94,ROR
https://ror.org/007m3p006,Pratt Institute,https://ror.org/007m3p006,ROR
grid.410766.2,National Synchrotron Radiation Research Center,grid.410766.2,GRID
ec1610da,Synnovis Analytics,ec1610da,sha256
cd37e3c4,Saint Petersburg State University,cd37e3c4,sha256
6748edaf,Saint Petersburg State University ,6748edaf,sha256
27014,Institut Polytechnique de Grenoble,27014,RINGGOLD
grid.253547.2,California Polytechnic State University,grid.253547.2,GRID
91003,Mahkota Medical Centre,91003,RINGGOLD
357357,BluePearl Veterinary Partners LLC,357357,RINGGOLD
grid.427976.9,Carolina Veterinary Specialists,grid.427976.9,GRID
c32f6814,Animal Emergency Center,c32f6814,sha256
5c378703,New Taipei Municipal ZhongShan Junior High  School,5c378703,sha256
https://ror.org/009vhk114,SURF,https://ror.org/009vhk114,ROR
bb48c90e,DSLPRO,bb48c90e,sha256
9de31527,PATSA,9de31527,sha256
79da815b,Clivet,79da815b,sha256
fe8aba9e,Re:Vision,fe8aba9e,sha256
https://ror.org/02cq7de70,Counties Manukau District Health Board,https://ror.org/02cq7de70,ROR
https://ror.org/03b94tp07,University of Auckland,https://ror.org/03b94tp07,ROR
http://dx.doi.org/10.13039/501100001783,University of Ballarat,http://dx.doi.org/10.13039/501100001783,FUNDREF
1458,Federation University Australia,1458,RINGGOLD
56957,Harish-Chandra Research Institute,56957,RINGGOLD
206246,The University of Queensland School of Veterinary Science,206246,RINGGOLD
https://ror.org/0122bmm03,Federal University of Lavras,https://ror.org/0122bmm03,ROR
1d00b524,Terras Gerais Experimental Ltda,1d00b524,sha256
https://ror.org/059yhyy33,Japan Aerospace Exploration Agency,https://ror.org/059yhyy33,ROR
e7eca049,Creighton University School of Medicine,e7eca049,sha256
b417f331,FernUniversität in Hagen,b417f331,sha256
https://ror.org/04tkkr536,University of Hagen,https://ror.org/04tkkr536,ROR
http://dx.doi.org/10.13039/501100007041,Universidad de Zaragoza,http://dx.doi.org/10.13039/501100007041,FUNDREF
https://ror.org/03ba28x55,Vall d'Hebron Hospital Universitari,https://ror.org/03ba28x55,ROR
537521,Hospital Clínic de Barcelona Institut Clínic de Medicina i Dermatologia,537521,RINGGOLD
https://ror.org/00j9f7w81,Hospital Terrassa,https://ror.org/00j9f7w81,ROR
https://ror.org/04wxdxa47,Hospital Universitari Germans Trias i Pujol,https://ror.org/04wxdxa47,ROR
https://ror.org/00fsrkw38,Hospital Quirón Teknon,https://ror.org/00fsrkw38,ROR
https://ror.org/01r13mt55,Hospital Universitario Miguel Servet,https://ror.org/01r13mt55,ROR
http://dx.doi.org/10.13039/100007099,San Diego State University,http://dx.doi.org/10.13039/100007099,FUNDREF
fe221ae4,Al-Noor University College,fe221ae4,sha256
https://ror.org/039cf4q47,University of Mosul,https://ror.org/039cf4q47,ROR
5308,Kansas State University,5308,RINGGOLD
eed9da1b,Early Life Institute,eed9da1b,sha256
add09b42,College of William and Mary,add09b42,sha256
b6b62309,Old Dominion University,b6b62309,sha256
https://ror.org/032kdwk38,University of Ilorin,https://ror.org/032kdwk38,ROR
https://ror.org/03wx2rr30,University of Ibadan,https://ror.org/03wx2rr30,ROR
dcbcae1d,"Kwara State University, Malete Nigeria",dcbcae1d,sha256
https://ror.org/03ges2v44,CytaCoat (Sweden),https://ror.org/03ges2v44,ROR
grid.444967.c,University of Technology- Iraq,grid.444967.c,GRID
b7bea519,Family Centre Social Policy Research Unit,b7bea519,sha256
f9eb9ca6,Nelson R Mandela School of Medicine,f9eb9ca6,sha256
ad008210,UKZN,ad008210,sha256
ff10c3e5,Universidad Politécnica Salesiana,ff10c3e5,sha256
560a0361,Fachzahnarztpraxis für Parodontologie PD Dr. Amelie Bäumer-König,560a0361,sha256
b77b3002,"Institut für Zahn-, Mund- und Kieferheilkunde, Charite",b77b3002,sha256
857312f4,Poliklinik für Zahnerhaltungskunde MZK–Klinik,857312f4,sha256
30163,University of Calcutta,30163,RINGGOLD
231958,Jawaharlal Nehru Technological University - Kakinada,231958,RINGGOLD
https://ror.org/043pgqy52,Universities Space Research Association,https://ror.org/043pgqy52,ROR
http://dx.doi.org/10.13039/100006197,Marshall Space Flight Center,http://dx.doi.org/10.13039/100006197,FUNDREF
70393c2d,Indian Institute of Astrophysics,70393c2d,sha256
7547,Saint Louis University,7547,RINGGOLD
grid.265193.a,Truman State University,grid.265193.a,GRID
https://ror.org/01akman82,Mallinckrodt (United States),https://ror.org/01akman82,ROR
grid.421513.0,Mallinckrodt (United States),grid.421513.0,GRID
b2023517,McDowell Consultancy Ltd,b2023517,sha256
https://ror.org/0220qvk04,Shanghai Jiao Tong University,https://ror.org/0220qvk04,ROR
152370,UWE Faculty of Health and Applied Sciences,152370,RINGGOLD
6698,Queen Alexandra Hospital,6698,RINGGOLD
6eb873ef,BACCN,6eb873ef,sha256
145292,University of the West of England - Glenside Campus,145292,RINGGOLD
28130,Universidade do Estado do Rio de Janeiro,28130,RINGGOLD
74588,Duchess of Kent Children's Hospital at Sandy Bay,74588,RINGGOLD
26473,Queen Mary Hospital,26473,RINGGOLD
6a665fee,"The Duchess of Kent Children's Hospital, Tung Wah Group of Hospitals Fung Yiu King Hospital, MacLehose Medical Rehabilitation Centre",6a665fee,sha256
56278e4f,University of Sidi Bel Abbès,56278e4f,sha256
https://ror.org/016476m91,University of Aberdeen,https://ror.org/016476m91,ROR
53019,Institute of Genetics and Developmental Biology Chinese Academy of Sciences,53019,RINGGOLD
https://ror.org/00xddhq60,Al-Ahliyya Amman University,https://ror.org/00xddhq60,ROR
https://ror.org/00c1dt378,Queensland Health,https://ror.org/00c1dt378,ROR
ea3bc60f,Technische Universität Darmstadt,ea3bc60f,sha256
0345cb45,Shevchenko Kiev National University,0345cb45,sha256
28380,Leibniz-Institut für Pflanzengenetik und Kulturpflanzenforschung ,28380,RINGGOLD
https://ror.org/01wd4xt90,Hohai University,https://ror.org/01wd4xt90,ROR
https://ror.org/059z5w858,Pacific University,https://ror.org/059z5w858,ROR
d485a1c6,Universität Vechta,d485a1c6,sha256
7abcf6da,MD,7abcf6da,sha256
03035c3d,Doctors without Borders,03035c3d,sha256
53146,Rigshospitalet,53146,RINGGOLD
https://ror.org/048a87296,Uppsala University,https://ror.org/048a87296,ROR
1528,Novartis AG,1528,RINGGOLD
https://ror.org/05sn8t512,Hospital Authority,https://ror.org/05sn8t512,ROR
http://dx.doi.org/10.13039/501100006750,Centro de Investigación en Computación,http://dx.doi.org/10.13039/501100006750,FUNDREF
276127,Instituto Politécnico Nacional Centro de Investigación en Computación,276127,RINGGOLD
61435,University of Cambridge Clare College,61435,RINGGOLD
120796,Diamond Light Source Ltd,120796,RINGGOLD
054b4712, CCLRC Daresbury Laboratory,054b4712,sha256
9361,Istituto di Ricerche Farmacologiche Mario Negri,9361,RINGGOLD
3c706433,Ashland College,3c706433,sha256
7a0f890a,E. I. DuPond de Nemours and Company,7a0f890a,sha256
f18697c0,CINVESTAV Sede Sur,f18697c0,sha256
15503,University of Colorado Denver School of Pharmacy,15503,RINGGOLD
grid.463154.1,iBiMED - Institute of BioMedicine  ,grid.463154.1,GRID
grid.7311.4,University of Aveiro,grid.7311.4,GRID
16358,Centro Nacional de Investigaciones Oncológicas,16358,RINGGOLD
grid.10041.34,University of La Laguna,grid.10041.34,GRID
6756,Brigham Young University,6756,RINGGOLD
12266,University of Michigan Medical School,12266,RINGGOLD
34911,National Central University,34911,RINGGOLD
65056,Samarskij gosudarstvennyj tehniceskij universitet,65056,RINGGOLD
https://ror.org/05p1j8758,Kansas State University,https://ror.org/05p1j8758,ROR
grid.250086.9,Malaghan Institute of Medical Research,grid.250086.9,GRID
27720,Leuphana Universität Lüneburg,27720,RINGGOLD
